cod_ibge6,leitos_internacao,leitos_internacao_sus,ano
150175,24.0,24.0,2023
150178,29.0,29.0,2023
150180,140.0,140.0,2023
150200,20.0,20.0,2023
150210,183.0,157.0,2023
150215,110.0,77.0,2023
150220,260.0,237.0,2023
150230,189.0,89.0,2023
150240,525.0,423.0,2023
150250,16.0,16.0,2023
150270,119.0,117.0,2023
150275,30.0,30.0,2023
150276,11.0,11.0,2023
150277,39.0,39.0,2023
150280,26.0,26.0,2023
150290,27.0,27.0,2023
150293,116.0,93.0,2023
150295,41.0,41.0,2023
150300,10.0,10.0,2023
150304,20.0,20.0,2023
150307,18.0,18.0,2023
150309,24.0,24.0,2023
150310,23.0,23.0,2023
150320,45.0,45.0,2023
150330,145.0,129.0,2023
150340,19.0,19.0,2023
150345,83.0,83.0,2023
150350,30.0,30.0,2023
150360,517.0,188.0,2023
150370,53.0,53.0,2023
150375,27.0,27.0,2023
150380,112.0,73.0,2023
150390,100.0,87.0,2023
150400,20.0,20.0,2023
150405,52.0,52.0,2023
150420,338.0,231.0,2023
150430,27.0,27.0,2023
150440,18.0,18.0,2023
150442,162.0,134.0,2023
150445,38.0,38.0,2023
150450,15.0,15.0,2023
150460,27.0,27.0,2023
150470,50.0,50.0,2023
150480,57.0,57.0,2023
150490,42.0,42.0,2023
150495,32.0,32.0,2023
150497,15.0,15.0,2023
150500,6.0,6.0,2023
150503,47.0,34.0,2023
150506,54.0,54.0,2023
150510,65.0,63.0,2023
150520,15.0,15.0,2023
150530,93.0,74.0,2023
150540,24.0,24.0,2023
150543,190.0,188.0,2023
150548,37.0,32.0,2023
150549,20.0,20.0,2023
150550,177.0,102.0,2023
150553,339.0,149.0,2023
150555,22.0,22.0,2023
150563,27.0,27.0,2023
150565,39.0,39.0,2023
150570,20.0,20.0,2023
150580,49.0,49.0,2023
150590,49.0,49.0,2023
150600,24.0,24.0,2023
150610,10.0,10.0,2023
150613,285.0,192.0,2023
150616,56.0,31.0,2023
150618,60.0,36.0,2023
150619,29.0,29.0,2023
150620,47.0,47.0,2023
150630,19.0,19.0,2023
150640,15.0,15.0,2023
150650,60.0,60.0,2023
150655,16.0,16.0,2023
150658,46.0,46.0,2023
150660,51.0,51.0,2023
150670,66.0,66.0,2023
150680,394.0,314.0,2023
150700,85.0,85.0,2023
150710,20.0,20.0,2023
150715,21.0,21.0,2023
150720,31.0,31.0,2023
150730,143.0,98.0,2023
150745,41.0,41.0,2023
150747,24.0,24.0,2023
150750,19.0,19.0,2023
150760,66.0,66.0,2023
150770,32.0,32.0,2023
150775,14.0,14.0,2023
150780,14.0,14.0,2023
150790,48.0,48.0,2023
150795,40.0,40.0,2023
150797,26.0,26.0,2023
150800,87.0,77.0,2023
150803,15.0,15.0,2023
150805,21.0,21.0,2023
150808,99.0,87.0,2023
150810,279.0,209.0,2023
150812,100.0,100.0,2023
150815,81.0,78.0,2023
150820,37.0,37.0,2023
150830,65.0,65.0,2023
150835,42.0,42.0,2023
150840,119.0,87.0,2023
160005,30.0,30.0,2023
160010,37.0,37.0,2023
160015,16.0,16.0,2023
160020,20.0,20.0,2023
160023,13.0,13.0,2023
160027,73.0,73.0,2023
160030,1025.0,850.0,2023
160040,14.0,14.0,2023
160050,51.0,51.0,2023
160053,34.0,34.0,2023
160060,128.0,125.0,2023
160070,18.0,18.0,2023
160080,8.0,8.0,2023
170070,32.0,32.0,2023
170100,20.0,20.0,2023
170190,17.0,17.0,2023
170200,30.0,30.0,2023
170210,598.0,491.0,2023
170220,25.0,25.0,2023
170230,28.0,28.0,2023
170240,50.0,50.0,2023
170255,80.0,80.0,2023
170305,3.0,3.0,2023
170370,5.0,5.0,2023
170550,69.0,69.0,2023
170610,27.0,27.0,2023
170700,39.0,39.0,2023
170710,31.0,31.0,2023
170730,14.0,5.0,2023
170765,5.0,5.0,2023
170770,5.0,5.0,2023
170820,19.0,19.0,2023
170900,16.0,16.0,2023
170930,62.0,60.0,2023
170950,240.0,173.0,2023
171050,27.0,27.0,2023
171190,30.0,30.0,2023
171250,6.0,6.0,2023
171320,72.0,72.0,2023
171330,20.0,20.0,2023
171360,15.0,15.0,2023
171420,13.0,13.0,2023
171575,32.0,32.0,2023
171610,104.0,104.0,2023
171620,24.0,24.0,2023
171650,31.0,31.0,2023
171660,27.0,27.0,2023
171670,21.0,21.0,2023
171700,15.0,15.0,2023
171750,21.0,21.0,2023
171780,2.0,2.0,2023
171790,7.0,7.0,2023
171820,154.0,154.0,2023
172065,14.0,14.0,2023
172080,20.0,20.0,2023
172090,24.0,24.0,2023
172100,1045.0,586.0,2023
172120,38.0,38.0,2023
172210,31.0,31.0,2023
210005,256.0,166.0,2023
210010,20.0,20.0,2023
210020,31.0,31.0,2023
210030,24.0,24.0,2023
210043,50.0,50.0,2023
210047,43.0,43.0,2023
210050,31.0,31.0,2023
210055,11.0,11.0,2023
210060,95.0,86.0,2023
210070,27.0,27.0,2023
210080,16.0,16.0,2023
210083,15.0,15.0,2023
210087,17.0,17.0,2023
210090,117.0,117.0,2023
210095,58.0,58.0,2023
210100,48.0,48.0,2023
210110,25.0,25.0,2023
210120,207.0,196.0,2023
210125,26.0,26.0,2023
210130,23.0,23.0,2023
210140,155.0,132.0,2023
210150,31.0,31.0,2023
210160,215.0,185.0,2023
210170,58.0,53.0,2023
210173,7.0,7.0,2023
210177,18.0,18.0,2023
210180,14.0,14.0,2023
210190,18.0,18.0,2023
210193,15.0,15.0,2023
210197,15.0,15.0,2023
210200,36.0,36.0,2023
210203,22.0,22.0,2023
210210,37.0,37.0,2023
210220,27.0,27.0,2023
210230,44.0,44.0,2023
210232,69.0,69.0,2023
210235,19.0,19.0,2023
210240,19.0,19.0,2023
210250,20.0,20.0,2023
210255,21.0,21.0,2023
210260,21.0,21.0,2023
210270,59.0,59.0,2023
210275,13.0,12.0,2023
210280,43.0,43.0,2023
210290,46.0,46.0,2023
210300,354.0,354.0,2023
210310,15.0,15.0,2023
210312,15.0,15.0,2023
210317,14.0,14.0,2023
210320,167.0,135.0,2023
210325,21.0,21.0,2023
210330,104.0,104.0,2023
210340,129.0,109.0,2023
210350,130.0,130.0,2023
210355,15.0,15.0,2023
210360,94.0,94.0,2023
210370,109.0,103.0,2023
210375,1.0,1.0,2023
210380,29.0,29.0,2023
210390,26.0,26.0,2023
210400,44.0,44.0,2023
210405,61.0,53.0,2023
210407,20.0,20.0,2023
210408,18.0,18.0,2023
210409,13.0,13.0,2023
210410,31.0,31.0,2023
210420,20.0,20.0,2023
210440,29.0,29.0,2023
210450,24.0,24.0,2023
210455,33.0,33.0,2023
210460,35.0,30.0,2023
210462,20.0,20.0,2023
210465,25.0,25.0,2023
210467,204.0,200.0,2023
210470,18.0,18.0,2023
210480,252.0,250.0,2023
210490,36.0,32.0,2023
210500,30.0,30.0,2023
210510,34.0,30.0,2023
210515,42.0,42.0,2023
210520,37.0,37.0,2023
210530,816.0,638.0,2023
210535,25.0,25.0,2023
210540,74.0,74.0,2023
210542,76.0,76.0,2023
210545,16.0,16.0,2023
210547,20.0,20.0,2023
210550,64.0,60.0,2023
210560,22.0,22.0,2023
210565,3.0,3.0,2023
210570,199.0,152.0,2023
210580,20.0,20.0,2023
210590,45.0,45.0,2023
210592,23.0,23.0,2023
210594,18.0,18.0,2023
210596,19.0,19.0,2023
210600,27.0,27.0,2023
210610,20.0,20.0,2023
210620,9.0,9.0,2023
210630,20.0,20.0,2023
210632,11.0,11.0,2023
210637,18.0,18.0,2023
210640,23.0,23.0,2023
210650,17.0,17.0,2023
210660,50.0,50.0,2023
210663,2.0,2.0,2023
210667,12.0,12.0,2023
210670,22.0,22.0,2023
210675,52.0,44.0,2023
210680,17.0,17.0,2023
210690,70.0,70.0,2023
210700,24.0,24.0,2023
210710,38.0,34.0,2023
210720,24.0,24.0,2023
210725,24.0,24.0,2023
210730,15.0,15.0,2023
210735,60.0,60.0,2023
210740,20.0,20.0,2023
210745,50.0,42.0,2023
210750,26.0,26.0,2023
210760,17.0,15.0,2023
210770,48.0,48.0,2023
210780,51.0,51.0,2023
210790,116.0,90.0,2023
210800,55.0,55.0,2023
210805,20.0,20.0,2023
210810,35.0,35.0,2023
210820,165.0,138.0,2023
210825,36.0,36.0,2023
210830,62.0,62.0,2023
210840,27.0,27.0,2023
210845,62.0,58.0,2023
210850,40.0,40.0,2023
210860,236.0,228.0,2023
210870,44.0,44.0,2023
210880,24.0,24.0,2023
210890,29.0,29.0,2023
210900,62.0,54.0,2023
210905,28.0,28.0,2023
210910,194.0,190.0,2023
210920,15.0,15.0,2023
210923,24.0,24.0,2023
210927,15.0,15.0,2023
210930,22.0,22.0,2023
210940,19.0,19.0,2023
210945,55.0,20.0,2023
210950,51.0,51.0,2023
210955,7.0,7.0,2023
210960,123.0,113.0,2023
210970,32.0,32.0,2023
210975,17.0,17.0,2023
210980,61.0,61.0,2023
210990,302.0,220.0,2023
211000,58.0,58.0,2023
211003,80.0,80.0,2023
211010,42.0,42.0,2023
211020,35.0,35.0,2023
211023,16.0,16.0,2023
211027,20.0,20.0,2023
211030,30.0,30.0,2023
211040,32.0,32.0,2023
211050,49.0,49.0,2023
211060,27.0,27.0,2023
211065,20.0,20.0,2023
211070,50.0,46.0,2023
211080,22.0,22.0,2023
211085,24.0,24.0,2023
211090,25.0,25.0,2023
211100,50.0,50.0,2023
211102,35.0,35.0,2023
211105,20.0,20.0,2023
211107,20.0,20.0,2023
211110,54.0,52.0,2023
211120,106.0,72.0,2023
211125,20.0,20.0,2023
211130,4512.0,3267.0,2023
211140,31.0,31.0,2023
211150,70.0,70.0,2023
211153,26.0,26.0,2023
211157,18.0,18.0,2023
211160,57.0,57.0,2023
211163,12.0,12.0,2023
211170,56.0,56.0,2023
211172,39.0,39.0,2023
211174,20.0,20.0,2023
211178,21.0,21.0,2023
211180,34.0,34.0,2023
211190,24.0,22.0,2023
211195,16.0,16.0,2023
211200,18.0,18.0,2023
211210,50.0,50.0,2023
211220,145.0,145.0,2023
211223,27.0,27.0,2023
211227,30.0,30.0,2023
211230,55.0,55.0,2023
211240,52.0,52.0,2023
211245,30.0,30.0,2023
211250,54.0,39.0,2023
211260,37.0,37.0,2023
211270,45.0,45.0,2023
211280,110.0,110.0,2023
211285,31.0,31.0,2023
211290,32.0,32.0,2023
211300,48.0,44.0,2023
211400,48.0,48.0,2023
220010,15.0,15.0,2023
220020,27.0,27.0,2023
220025,12.0,12.0,2023
220030,14.0,14.0,2023
220040,37.0,37.0,2023
220050,45.0,45.0,2023
220060,11.0,11.0,2023
220070,10.0,10.0,2023
220090,6.0,6.0,2023
220100,4.0,4.0,2023
220110,22.0,22.0,2023
220115,11.0,11.0,2023
220120,73.0,69.0,2023
220140,21.0,21.0,2023
220150,24.0,24.0,2023
220160,15.0,15.0,2023
220170,4.0,4.0,2023
220180,21.0,21.0,2023
220190,62.0,54.0,2023
220191,6.0,6.0,2023
220196,10.0,10.0,2023
220200,42.0,42.0,2023
220202,16.0,16.0,2023
220220,196.0,75.0,2023
220225,4.0,4.0,2023
220230,27.0,27.0,2023
220240,9.0,9.0,2023
220250,11.0,11.0,2023
220260,38.0,38.0,2023
220270,41.0,41.0,2023
220277,7.0,7.0,2023
220280,7.0,7.0,2023
220290,52.0,52.0,2023
220300,25.0,25.0,2023
220310,21.0,21.0,2023
220320,34.0,34.0,2023
220330,40.0,40.0,2023
220335,7.0,7.0,2023
220350,34.0,34.0,2023
220360,8.0,8.0,2023
220370,73.0,53.0,2023
220380,2.0,2.0,2023
220390,261.0,248.0,2023
220400,9.0,9.0,2023
220410,4.0,4.0,2023
220420,14.0,14.0,2023
220430,25.0,25.0,2023
220440,9.0,9.0,2023
220450,34.0,34.0,2023
220470,11.0,11.0,2023
220480,19.0,19.0,2023
220490,20.0,20.0,2023
220500,21.0,21.0,2023
220510,26.0,26.0,2023
220520,28.0,27.0,2023
220530,7.0,7.0,2023
220540,17.0,17.0,2023
220545,6.0,6.0,2023
220550,24.0,24.0,2023
220553,13.0,13.0,2023
220555,10.0,10.0,2023
220560,8.0,8.0,2023
220570,43.0,43.0,2023
220580,50.0,50.0,2023
220585,7.0,7.0,2023
220590,11.0,11.0,2023
220595,34.0,,2023
220600,8.0,,2023
220610,15.0,15.0,2023
220620,22.0,20.0,2023
220640,13.0,13.0,2023
220650,20.0,20.0,2023
220660,25.0,25.0,2023
220670,6.0,6.0,2023
220680,9.0,9.0,2023
220690,8.0,8.0,2023
220700,99.0,83.0,2023
220720,36.0,36.0,2023
220730,9.0,9.0,2023
220740,12.0,12.0,2023
220750,16.0,16.0,2023
220760,32.0,32.0,2023
220770,600.0,545.0,2023
220780,89.0,86.0,2023
220790,84.0,80.0,2023
220800,397.0,311.0,2023
220810,16.0,16.0,2023
220820,35.0,35.0,2023
220830,65.0,65.0,2023
220840,88.0,88.0,2023
220850,42.0,42.0,2023
220855,3.0,3.0,2023
220860,16.0,16.0,2023
220870,19.0,19.0,2023
220880,29.0,29.0,2023
220890,17.0,17.0,2023
220900,2.0,2.0,2023
220910,11.0,11.0,2023
220920,13.0,13.0,2023
220937,16.0,8.0,2023
220940,7.0,7.0,2023
220950,7.0,7.0,2023
220960,20.0,20.0,2023
220970,7.0,7.0,2023
220980,12.0,12.0,2023
220990,12.0,12.0,2023
221000,71.0,71.0,2023
221010,6.0,6.0,2023
221020,8.0,8.0,2023
221030,29.0,29.0,2023
221040,42.0,29.0,2023
221050,41.0,41.0,2023
221060,233.0,230.0,2023
221070,52.0,52.0,2023
221080,29.0,29.0,2023
221090,12.0,12.0,2023
221100,3112.0,2137.0,2023
221110,50.0,50.0,2023
221120,40.0,40.0,2023
221130,44.0,44.0,2023
221140,14.0,14.0,2023
221170,19.0,19.0,2023
230020,74.0,70.0,2023
230030,94.0,94.0,2023
230040,34.0,34.0,2023
230060,19.0,19.0,2023
230070,29.0,29.0,2023
230075,40.0,40.0,2023
230080,16.0,16.0,2023
230090,13.0,13.0,2023
230100,220.0,46.0,2023
230110,121.0,107.0,2023
230120,64.0,64.0,2023
230125,29.0,29.0,2023
230130,42.0,42.0,2023
230140,11.0,11.0,2023
230150,20.0,20.0,2023
230160,46.0,46.0,2023
230170,114.0,114.0,2023
230180,19.0,19.0,2023
230185,17.0,17.0,2023
230190,429.0,356.0,2023
230195,21.0,21.0,2023
230200,23.0,23.0,2023
230205,9.0,9.0,2023
230210,77.0,62.0,2023
230220,60.0,60.0,2023
230230,33.0,33.0,2023
230240,74.0,66.0,2023
230250,239.0,226.0,2023
230260,96.0,95.0,2023
230270,48.0,48.0,2023
230280,132.0,113.0,2023
230290,14.0,14.0,2023
230300,21.0,21.0,2023
230310,18.0,18.0,2023
230320,47.0,47.0,2023
230330,18.0,18.0,2023
230340,17.0,17.0,2023
230350,57.0,52.0,2023
230360,18.0,18.0,2023
230365,20.0,20.0,2023
230370,228.0,148.0,2023
230380,58.0,58.0,2023
230390,23.0,23.0,2023
230393,16.0,16.0,2023
230395,12.0,12.0,2023
230400,14.0,14.0,2023
230410,178.0,144.0,2023
230420,340.0,241.0,2023
230423,45.0,45.0,2023
230425,56.0,56.0,2023
230426,12.0,12.0,2023
230427,9.0,9.0,2023
230428,84.0,54.0,2023
230430,41.0,41.0,2023
230435,8.0,8.0,2023
230440,8525.0,5460.0,2023
230445,17.0,17.0,2023
230450,16.0,16.0,2023
230460,13.0,13.0,2023
230470,58.0,58.0,2023
230480,25.0,25.0,2023
230490,19.0,19.0,2023
230495,20.0,20.0,2023
230500,42.0,42.0,2023
230510,11.0,11.0,2023
230520,34.0,34.0,2023
230523,71.0,71.0,2023
230526,21.0,21.0,2023
230530,50.0,50.0,2023
230533,7.0,7.0,2023
230535,16.0,16.0,2023
230540,103.0,103.0,2023
230550,291.0,261.0,2023
230560,38.0,38.0,2023
230565,18.0,18.0,2023
230570,26.0,26.0,2023
230580,151.0,74.0,2023
230590,47.0,40.0,2023
230600,33.0,33.0,2023
230610,25.0,25.0,2023
230620,17.0,17.0,2023
230625,38.0,38.0,2023
230630,34.0,32.0,2023
230640,183.0,152.0,2023
230650,15.0,15.0,2023
230655,44.0,44.0,2023
230670,22.0,22.0,2023
230680,26.0,26.0,2023
230690,49.0,49.0,2023
230700,38.0,38.0,2023
230710,49.0,49.0,2023
230720,33.0,33.0,2023
230725,26.0,26.0,2023
230730,573.0,492.0,2023
230740,51.0,51.0,2023
230750,53.0,49.0,2023
230760,205.0,186.0,2023
230763,24.0,24.0,2023
230765,360.0,296.0,2023
230770,104.0,44.0,2023
230780,47.0,47.0,2023
230790,12.0,12.0,2023
230800,34.0,34.0,2023
230810,54.0,54.0,2023
230820,20.0,20.0,2023
230830,50.0,50.0,2023
230835,28.0,28.0,2023
230837,8.0,8.0,2023
230840,68.0,68.0,2023
230850,45.0,45.0,2023
230860,49.0,49.0,2023
230870,180.0,56.0,2023
230880,17.0,17.0,2023
230890,21.0,21.0,2023
230900,50.0,50.0,2023
230910,9.0,9.0,2023
230920,20.0,20.0,2023
230930,43.0,43.0,2023
230940,27.0,27.0,2023
230945,19.0,19.0,2023
230950,37.0,37.0,2023
230960,52.0,52.0,2023
230970,43.0,38.0,2023
230980,20.0,20.0,2023
231000,12.0,12.0,2023
231010,16.0,16.0,2023
231020,41.0,41.0,2023
231025,25.0,25.0,2023
231030,49.0,49.0,2023
231040,28.0,28.0,2023
231050,49.0,49.0,2023
231060,22.0,22.0,2023
231070,54.0,54.0,2023
231080,25.0,25.0,2023
231085,16.0,16.0,2023
231090,30.0,30.0,2023
231095,21.0,21.0,2023
231100,32.0,32.0,2023
231110,24.0,24.0,2023
231120,18.0,18.0,2023
231123,13.0,13.0,2023
231126,31.0,31.0,2023
231130,157.0,151.0,2023
231135,32.0,32.0,2023
231140,312.0,312.0,2023
231150,25.0,25.0,2023
231160,58.0,58.0,2023
231170,28.0,28.0,2023
231180,223.0,102.0,2023
231190,37.0,37.0,2023
231195,14.0,14.0,2023
231200,40.0,40.0,2023
231210,21.0,21.0,2023
231220,53.0,51.0,2023
231230,89.0,75.0,2023
231240,44.0,44.0,2023
231260,22.0,22.0,2023
231270,53.0,53.0,2023
231290,868.0,818.0,2023
231300,33.0,33.0,2023
231310,81.0,81.0,2023
231320,59.0,59.0,2023
231325,16.0,16.0,2023
231330,133.0,132.0,2023
231335,16.0,16.0,2023
231340,98.0,98.0,2023
231350,26.0,26.0,2023
231355,13.0,13.0,2023
231360,36.0,36.0,2023
231370,21.0,21.0,2023
231375,13.0,13.0,2023
231380,25.0,25.0,2023
231390,21.0,21.0,2023
231395,19.0,19.0,2023
231400,67.0,65.0,2023
231410,76.0,76.0,2023
240010,43.0,37.0,2023
240020,67.0,58.0,2023
240030,16.0,16.0,2023
240050,125.0,125.0,2023
240060,50.0,50.0,2023
240070,21.0,21.0,2023
240080,28.0,28.0,2023
240090,32.0,32.0,2023
240100,71.0,71.0,2023
240110,34.0,34.0,2023
240120,9.0,9.0,2023
240130,8.0,8.0,2023
240140,9.0,9.0,2023
240145,21.0,21.0,2023
240150,1.0,1.0,2023
240160,15.0,15.0,2023
240170,10.0,10.0,2023
240180,14.0,14.0,2023
240185,6.0,6.0,2023
240190,8.0,8.0,2023
240200,163.0,141.0,2023
240230,32.0,32.0,2023
240240,18.0,18.0,2023
240250,6.0,6.0,2023
240260,52.0,52.0,2023
240270,24.0,24.0,2023
240280,3.0,3.0,2023
240290,9.0,9.0,2023
240300,12.0,12.0,2023
240310,94.0,86.0,2023
240320,12.0,12.0,2023
240325,229.0,214.0,2023
240330,8.0,8.0,2023
240340,20.0,20.0,2023
240360,20.0,20.0,2023
240370,15.0,15.0,2023
240380,10.0,10.0,2023
240400,6.0,6.0,2023
240420,26.0,26.0,2023
240430,12.0,12.0,2023
240440,13.0,13.0,2023
240450,44.0,44.0,2023
240485,8.0,8.0,2023
240490,15.0,15.0,2023
240500,2.0,2.0,2023
240510,3.0,3.0,2023
240520,16.0,16.0,2023
240530,13.0,13.0,2023
240540,1.0,1.0,2023
240550,3.0,3.0,2023
240560,25.0,25.0,2023
240570,32.0,30.0,2023
240580,39.0,39.0,2023
240590,2.0,2.0,2023
240600,10.0,10.0,2023
240610,48.0,48.0,2023
240620,10.0,10.0,2023
240650,24.0,24.0,2023
240670,33.0,33.0,2023
240690,12.0,12.0,2023
240700,30.0,30.0,2023
240710,56.0,55.0,2023
240720,50.0,50.0,2023
240725,12.0,12.0,2023
240730,15.0,15.0,2023
240740,13.0,13.0,2023
240760,16.0,16.0,2023
240770,6.0,6.0,2023
240780,15.0,14.0,2023
240790,13.0,13.0,2023
240800,888.0,760.0,2023
240810,3326.0,2223.0,2023
240820,25.0,1.0,2023
240830,43.0,43.0,2023
240840,10.0,10.0,2023
240860,4.0,4.0,2023
240880,6.0,6.0,2023
240890,55.0,50.0,2023
240895,6.0,6.0,2023
240910,30.0,30.0,2023
240930,48.0,40.0,2023
240940,170.0,152.0,2023
240950,5.0,5.0,2023
240960,4.0,4.0,2023
240980,11.0,11.0,2023
240990,10.0,10.0,2023
241000,10.0,10.0,2023
241010,30.0,30.0,2023
241020,41.0,41.0,2023
241025,2.0,2.0,2023
241030,6.0,6.0,2023
241050,8.0,8.0,2023
241060,19.0,19.0,2023
241070,24.0,24.0,2023
241080,6.0,6.0,2023
241090,12.0,12.0,2023
241100,18.0,18.0,2023
241105,14.0,14.0,2023
241110,1.0,1.0,2023
241120,126.0,121.0,2023
241140,25.0,25.0,2023
241142,11.0,11.0,2023
241150,49.0,45.0,2023
241200,98.0,60.0,2023
241210,8.0,8.0,2023
241220,88.0,48.0,2023
241230,16.0,16.0,2023
241240,12.0,12.0,2023
241250,32.0,32.0,2023
241255,4.0,3.0,2023
241260,31.0,30.0,2023
241280,19.0,19.0,2023
241290,10.0,10.0,2023
241300,14.0,14.0,2023
241310,1.0,1.0,2023
241330,12.0,12.0,2023
241335,17.0,17.0,2023
241340,22.0,22.0,2023
241355,13.0,13.0,2023
241360,51.0,51.0,2023
241370,4.0,4.0,2023
241380,14.0,14.0,2023
241390,6.0,6.0,2023
241400,17.0,17.0,2023
241410,27.0,27.0,2023
241415,3.0,3.0,2023
241420,5.0,5.0,2023
241440,30.0,29.0,2023
241445,12.0,12.0,2023
241450,28.0,28.0,2023
241460,13.0,13.0,2023
241475,9.0,9.0,2023
241480,12.0,12.0,2023
241490,15.0,15.0,2023
241500,4.0,4.0,2023
250010,20.0,20.0,2023
250020,12.0,12.0,2023
250030,46.0,46.0,2023
250040,28.0,28.0,2023
250053,1.0,1.0,2023
250060,10.0,10.0,2023
250070,32.0,32.0,2023
250080,2.0,2.0,2023
250090,17.0,17.0,2023
250100,15.0,15.0,2023
250110,36.0,36.0,2023
250130,40.0,40.0,2023
250150,37.0,37.0,2023
250160,3.0,3.0,2023
250180,48.0,48.0,2023
250190,25.0,25.0,2023
250200,31.0,28.0,2023
250210,3.0,,2023
250230,16.0,16.0,2023
250240,19.0,19.0,2023
250250,29.0,29.0,2023
250260,12.0,12.0,2023
250280,32.0,32.0,2023
250290,25.0,25.0,2023
250300,43.0,43.0,2023
250320,31.0,31.0,2023
250340,5.0,5.0,2023
250350,13.0,13.0,2023
250370,245.0,183.0,2023
250400,2219.0,1682.0,2023
250420,1.0,1.0,2023
250430,64.0,64.0,2023
250440,58.0,58.0,2023
250460,100.0,,2023
250480,39.0,39.0,2023
250500,16.0,16.0,2023
250510,67.0,67.0,2023
250570,12.0,12.0,2023
250600,26.0,26.0,2023
250620,18.0,18.0,2023
250625,1.0,1.0,2023
250630,204.0,102.0,2023
250650,4.0,4.0,2023
250660,12.0,12.0,2023
250690,47.0,43.0,2023
250700,50.0,50.0,2023
250710,18.0,18.0,2023
250730,8.0,8.0,2023
250740,12.0,12.0,2023
250750,3249.0,2051.0,2023
250770,19.0,18.0,2023
250780,12.0,12.0,2023
250790,12.0,12.0,2023
250800,16.0,16.0,2023
250820,19.0,19.0,2023
250830,28.0,28.0,2023
250840,6.0,6.0,2023
250890,107.0,107.0,2023
250910,7.0,7.0,2023
250920,51.0,51.0,2023
250970,113.0,98.0,2023
250990,19.0,19.0,2023
251010,19.0,19.0,2023
251040,1.0,1.0,2023
251080,370.0,293.0,2023
251090,31.0,31.0,2023
251110,20.0,20.0,2023
251120,47.0,47.0,2023
251130,151.0,143.0,2023
251140,100.0,100.0,2023
251150,19.0,18.0,2023
251180,2.0,2.0,2023
251200,50.0,50.0,2023
251210,94.0,94.0,2023
251230,55.0,51.0,2023
251250,42.0,42.0,2023
251280,8.0,8.0,2023
251320,13.0,13.0,2023
251335,10.0,10.0,2023
251340,53.0,53.0,2023
251370,246.0,232.0,2023
251390,47.0,47.0,2023
251420,3.0,3.0,2023
251430,15.0,15.0,2023
251450,17.0,17.0,2023
251490,26.0,26.0,2023
251530,79.0,78.0,2023
251540,24.0,24.0,2023
251550,58.0,58.0,2023
251570,12.0,12.0,2023
251590,7.0,7.0,2023
251600,34.0,34.0,2023
251610,22.0,22.0,2023
251620,145.0,93.0,2023
251630,64.0,64.0,2023
251650,52.0,52.0,2023
251660,23.0,23.0,2023
251670,39.0,39.0,2023
251690,47.0,47.0,2023
251700,14.0,14.0,2023
260005,270.0,24.0,2023
260010,199.0,170.0,2023
260020,46.0,46.0,2023
260030,92.0,76.0,2023
260040,50.0,50.0,2023
260050,33.0,33.0,2023
260060,34.0,34.0,2023
260070,26.0,26.0,2023
260080,24.0,24.0,2023
260090,31.0,31.0,2023
260100,12.0,12.0,2023
260105,8.0,8.0,2023
260110,204.0,189.0,2023
260120,191.0,162.0,2023
260130,17.0,17.0,2023
260140,95.0,95.0,2023
260150,9.0,9.0,2023
260160,18.0,18.0,2023
260170,87.0,51.0,2023
260180,24.0,24.0,2023
260190,205.0,171.0,2023
260200,29.0,29.0,2023
260210,42.0,42.0,2023
260220,48.0,48.0,2023
260230,52.0,52.0,2023
260240,16.0,16.0,2023
260250,7.0,7.0,2023
260260,124.0,64.0,2023
260270,17.0,17.0,2023
260280,108.0,35.0,2023
260290,367.0,183.0,2023
260300,76.0,76.0,2023
260310,26.0,26.0,2023
260320,50.0,50.0,2023
260330,11.0,11.0,2023
260340,17.0,17.0,2023
260345,329.0,29.0,2023
260350,15.0,15.0,2023
260360,12.0,12.0,2023
260370,32.0,32.0,2023
260380,18.0,18.0,2023
260390,15.0,15.0,2023
260392,11.0,11.0,2023
260400,119.0,98.0,2023
260410,1111.0,716.0,2023
260415,35.0,35.0,2023
260420,27.0,27.0,2023
260430,18.0,18.0,2023
260440,10.0,10.0,2023
260450,32.0,30.0,2023
260460,34.0,34.0,2023
260470,29.0,29.0,2023
260480,39.0,39.0,2023
260490,21.0,21.0,2023
260500,20.0,20.0,2023
260510,76.0,38.0,2023
260515,28.0,28.0,2023
260520,81.0,51.0,2023
260530,32.0,32.0,2023
260540,17.0,17.0,2023
260545,17.0,17.0,2023
260560,28.0,28.0,2023
260570,71.0,61.0,2023
260580,11.0,11.0,2023
260590,23.0,23.0,2023
260600,397.0,307.0,2023
260610,23.0,23.0,2023
260620,133.0,104.0,2023
260630,19.0,19.0,2023
260640,141.0,64.0,2023
260650,25.0,25.0,2023
260660,26.0,26.0,2023
260670,20.0,20.0,2023
260680,309.0,100.0,2023
260690,16.0,16.0,2023
260700,13.0,13.0,2023
260710,4.0,4.0,2023
260720,20.0,20.0,2023
260730,47.0,47.0,2023
260740,13.0,13.0,2023
260750,51.0,51.0,2023
260760,3.0,3.0,2023
260765,42.0,42.0,2023
260770,25.0,25.0,2023
260775,6.0,6.0,2023
260780,14.0,14.0,2023
260790,597.0,484.0,2023
260795,32.0,32.0,2023
260800,19.0,19.0,2023
260805,23.0,23.0,2023
260810,33.0,33.0,2023
260820,14.0,14.0,2023
260825,6.0,6.0,2023
260830,17.0,17.0,2023
